groupement_siren,adhesion_siren
244000881,200075117
244000881,200088722
244000881,254000839
244000881,254001399
244000881,254002264
244000881,254003304
244100293,200046050
244100293,200070381
244100293,200078384
244100293,200078442
244100293,254101041
244100293,254101199
244100293,254102916
244100293,254103203
244100293,254177975
244100293,257201376
244100780,200046050
244100780,254100415
244100780,254100472
244100780,254103179
244100780,254103245
244100798,200046050
244100798,200096931
244100798,254100092
244100798,254100472
244100798,254100712
244100798,254100852
244100798,254103179
244100798,254103237
244100798,254177843
244100798,254501638
244100806,200046050
244100806,200078459
244100806,200091247
244100806,254100415
244100806,254102254
244100806,254103179
244100806,254103245
244200234,254200546
244200572,254200546
244200614,200025732
244200614,200049971
244200614,200093409
244200614,200094662
244200614,254200546
244200614,254201239
244200614,254201254
244200614,254201387
244200614,254202054
244200614,254202104
244200614,254202179
244200622,200003713
244200622,250702339
244200622,254200363
244200622,254200546
244200622,254202195
244200622,254300593
244200630,200006997
244200630,200024917
244200630,200025732
244200630,200049971
244200630,200094662
244200630,254200546
244200630,254200900
244200630,254201254
244200630,254201387
244200630,254201544
244200630,254202104
244200630,254202179
244200770,200017424
244200770,200030872
244200770,200031953
244200770,200036671
244200770,200063030
244200770,200094241
244200770,244200010
244200770,244200283
244200770,253102446
244200770,254200215
244200770,254200363
244200770,254200546
244200770,254200611
244200770,254202161
244200770,254202187
244200770,254202195
244200770,254202229
244200770,254202237
244200770,254202260
244200770,254202278
244200770,254502008
244200770,932309008
244200820,200010775
244200820,200049971
244200820,200093409
244200820,200094662
244200820,254200546
244200820,254201239
244200820,254201387
244200820,254202054
244200820,254202104
244200820,254202179
244200820,256301243
244200895,200017424
244200895,250702339
244200895,253804835
244200895,253804850
244200895,254200363
244200895,254200546
244200895,254202229
244300307,200003713
244300307,200049963
244300307,200080604
244300307,254300403
244300307,254300593
244300307,254300759
244300307,254303068
244301016,200003713
244301016,200049963
244301016,244300257
244301016,254300098
244301016,254300395
244301016,254300809
244301016,254303068
244301099,200091635
244301099,200099786
244301099,251503215
244301099,254300049
244301099,254301013
244301099,254302904
244301099,256301243
244301099,256303603
244301107,200003713
244301107,200049963
244301107,254300759
244301107,254300916
244301107,254303068
244301123,200003713
244301123,200033645
244301123,254300718
244301131,200003713
244301131,200049963
244301131,200094241
244301131,254300403
244301131,254300593
244301131,254302805
244301131,254303068
244400404,200003317
244400404,200020311
244400404,200028827
244400404,200032936
244400404,200034080
244400404,200035335
244400404,200055127
244400404,200079077
244400404,254400104
244400404,254400351
244400404,254400435
244400404,254401102
244400404,254401300
244400404,254401409
244400404,254401839
244400404,254402399
244400404,254402530
244400404,254402639
244400404,254502008
244400404,254902380
244400438,200003317
244400438,200014926
244400438,200043115
244400438,200049633
244400438,200060838
244400438,254400294
244400438,254401409
244400438,254401581
244400438,254402498
244400438,254402779
244400453,200014926
244400453,200025815
244400453,200028827
244400453,200035335
244400453,200091296
244400453,254401243
244400453,254402282
244400453,254402522
244400453,254402639
244400503,200014926
244400503,200025815
244400503,200028827
244400503,200035335
244400503,200055127
244400503,200079077
244400503,200091296
244400503,254400641
244400503,254401094
244400503,254401243
244400503,254402399
244400503,254402522
244400503,254402530
244400503,254402639
244400537,200014926
244400537,200025815
244400537,200028827
244400537,200034247
244400537,200043115
244400537,200078889
244400537,200091296
244400537,254401094
244400537,254401243
244400537,254402431
244400537,254402522
244400537,254402746
244400552,200014926
244400552,200028827
244400552,200052587
244400552,200055127
244400552,200079077
244400552,254401094
244400552,254402399
244400552,254502008
244400586,200003317
244400586,200014926
244400586,200055127
244400586,200060838
244400586,254400120
244400586,254401094
244400586,254401409
244400586,254402530
244400586,254402779
244400610,200014926
244400610,200028827
244400610,200055127
244400610,200091007
244400610,254400955
244400610,254401243
244400610,254401839
244400610,254402282
244400610,254402530
244400610,254402696
244400610,254402738
244400644,200028827
244400644,200035335
244400644,200055127
244400644,254400955
244400644,254401243
244400644,254401839
244400644,254402282
244400644,254402530
244400644,254402639
244400644,254502008
244500153,254502636
244500203,200029668
244500203,200037174
244500203,200037612
244500203,200044451
244500203,200073831
244500203,200074110
244500203,200083319
244500203,200085777
244500203,200086643
244500203,200087005
244500203,200099307
244500203,254501083
244500203,254502164
244500203,254502461
244500203,254502800
244500211,200073831
244500211,200074110
244500211,200087005
244500211,254103179
244500211,254501620
244500211,254502115
244500211,254502669
244500211,999400831
244500229,254502636
244500419,200029668
244500419,200073831
244500419,200074110
244500419,200083319
244500419,200086643
244500419,200087005
244500419,200099307
244500419,254500739
244500419,254502164
244500419,254502776
244500427,200073831
244500427,200074110
244500427,200075364
244500427,200078640
244500427,200087005
244500427,200090934
244500427,244500369
244500427,254103179
244500427,254500226
244500427,254502008
244500427,254503006
244500468,200074110
244500468,200089696
244500468,200090934
244500468,244500369
244500468,254502008
244500468,254502198
244500484,200073831
244500484,200074110
244500484,200074268
244500484,200075364
244500484,200081776
244500484,200090934
244500484,200095248
244500484,254500010
244500484,254500739
244500484,254503006
244500542,200050664
244500542,200073831
244500542,200074110
244500542,200074268
244500542,200079903
244500542,254500739
244500542,254502636
244600433,200032126
244600433,200052405
244600433,200062263
244600433,200083541
244600433,200090827
244600433,200092658
244600433,254600877
244600433,453372997
244600482,200052405
244600482,200062263
244600482,254600265
244600482,254600687
244600482,254600877
244600482,254603392
244600482,254603418
244600532,200009314
244600532,200032126
244600532,200052405
244600532,200062263
244600532,200090827
244600532,200090843
244600532,254600877
244600532,254600901
244600532,254603392
244600532,254603491
244600532,258200443
244600573,200009314
244600573,200052405
244600573,200062263
244600573,200092138
244600573,254600265
244600573,254600687
244600573,254600877
244600573,254603392
244700357,254701329
244700449,200044584
244700449,200073625
244700449,200087989
244700449,200097335
244700449,254702483
244700449,254702491
244700449,254702533
244700449,254702582
244700464,200044584
244700464,200053528
244700464,200073625
244700464,200087989
244700464,200097335
244700464,254702483
244700464,254702491
244700464,254702533
244700464,254702582
244701355,200044584
244701355,200053338
244701355,200097335
244701355,253300636
244701355,253306468
244701355,254702392
244701355,254702483
244701355,254702582
244701405,200044584
244701405,200053528
244701405,200073625
244701405,200087989
244701405,254702384
244701405,254702491
244701405,254702517
244701405,254702582
244701520,254701329
244800256,254800022
244800405,200007771
244800405,200017671
244800405,253102446
244800405,254800022
244800405,254800220
244800405,254800550
244800405,254800584
244800405,254800592
244800405,254800691
244800405,254800709
244800405,254800766
244800470,200048692
244800470,200078343
244800470,254800022
244800470,254800550
244800470,254800592
244800470,254800683
244900015,200028827
244900015,200032936
244900015,200050441
244900015,200058352
244900015,200080828
244900015,254402530
244900015,254502008
244900015,254900053
244900015,254901309
244900015,254901689
244900015,254901713
244900015,254902034
244900015,254902141
244900015,254902265
244900015,254902349
244900015,254902380
244900015,254902448
244900015,254902547
244900809,200052587
244900809,200052629
244900809,200055127
244900809,200077402
244900809,200077881
244900809,200079077
244900809,200080794
244900809,254900434
244900809,254900442
244900809,254901309
244900809,254902257
244900809,254902414
244900809,254902570
244900809,255301194
244900882,200043115
244900882,200050441
244900882,200052587
244900882,200080554
244900882,254502008
244900882,254900822
244900882,254901093
244900882,254901309
244900882,254902125
244900882,254902257
244900882,254902265
245100615,200064392
245100615,200089548
245100615,200090819
245100615,255100067
245100615,255100075
245100615,255100422
245100615,255101032
245100615,255101305
245100615,255101438
245100615,255102022
245100615,255102352
245100615,255102592
245100615,255102642
245100888,200061406
245100888,200078038
245100888,200089597
245100888,200092534
245100888,255102592
245100979,200061406
245100979,200078038
245100979,200089548
245100979,200089597
245100979,255101503
245100979,255102592
245200597,200055614
245200597,200059491
245200597,200062107
245200597,200073005
245200597,255200016
245200597,255201469
245300223,200043115
245300223,200061778
245300223,200077626
245300223,200077667
245300223,200077691
245300223,200079499
245300223,200082295
245300223,200082477
245300223,200087401
245300223,200087419
245300223,254402530
245300355,200044840
245300355,200061778
245300355,200077048
245300355,200077733
245300355,200078020
245300389,200043115
245300389,200044840
245300389,200061778
245300389,200091742
245300389,256102229
245300447,200043115
245300447,200061778
245300447,200080794
245300447,255300527
245400171,200009637
245400171,200028629
245400171,200079218
245400171,200103513
245400171,255400574
245400171,255402125
245400171,255403289
245400171,255403495
245400171,255403891
245400189,200009637
245400189,200028629
245400189,200051779
245400189,200091841
245400189,200091858
245400189,255402125
245400189,255403404
245400189,255403495
245400189,255403685
245400189,255403891
245400189,999126469
245400262,200021806
245400262,200071694
245400262,200085363
245400262,200098887
245400262,200102424
245400262,250802295
245400262,255401176
245400262,255401218
245400262,255401333
245400262,255403685
245400353,255403289
245400510,200009637
245400510,200028629
245400510,200032316
245400510,200039451
245400510,200103513
245400510,250802295
245400510,255400723
245400510,255403289
245400510,255403495
245400510,255403685
245400510,255403891
245400510,942036633
245400510,991007279
245400601,200009637
245400601,200055101
245400601,200091866
245400601,255400392
245400601,255402125
245400601,255403206
245400601,255403289
245400601,255403347
245400601,255403495
245400601,255403685
245400601,255403719
245400601,255403891
245400676,200009637
245400676,200028629
245400676,200030989
245400676,255400368
245400676,255400392
245400676,255402125
245400676,255403156
245400676,255403289
245400676,255403719
245400676,255403891
245400759,200001196
245400759,200009637
245400759,200051134
245400759,255403495
245400759,255403636
245400759,255403685
245400759,255403891
245400759,999126469
245400759,999178742
245500327,200036861
245500327,200036879
245500327,200036887
245500327,200046647
245500327,200050946
245500327,250802295
245500327,255403719
245500327,255501991
245500327,255502247
245501176,200046647
245501176,200050946
245501176,255403719
245501176,255501082
245501176,255501116
245501176,255501124
245501176,255502247
245501184,200000024
245501184,200049906
245501184,255501918
245501184,255502247
245501184,255502353
245501242,200046647
245501242,200088961
245501242,255402828
245501242,255501082
245501242,255502247
245501259,200009652
245501259,200018927
245501259,200088961
245501259,200091148
245501259,255401150
245501259,255401333
245501259,255501140
245501259,255502247
245600440,200005817
245600440,200006302
245600440,253514491
245600440,255601031
245600440,255601072
245600440,255601106
245600440,255602195
245600440,990147522
245600465,200050219
245600465,252901343
245600465,253514491
245600465,255601072
245600465,255601106
245600465,255613440
245614383,200005817
245614383,200026243
245614383,200038909
245614383,200049708
245614383,245600077
245614383,253514491
245614383,254401243
245614383,255601106
245614383,255601775
245614383,255613374
245614383,990147522
245614417,200022226
245614417,200073971
245614417,200094787
245614417,253514491
245614417,255600975
245614417,255601072
245614417,255601106
245614417,255601908
245614417,990147522
245614433,200009876
245614433,200011591
245614433,200026243
245614433,200045821
245614433,200094787
245614433,253514491
245614433,254401243
245614433,255600348
245614433,255600454
245614433,255600538
245614433,255600793
245614433,255601072
245614433,255601106
245614433,255601908
245614433,255613416
245614433,990147522
245700133,200025286
245700133,200052058
245700133,200077477
245700133,200080182
245700133,200090066
245700133,200091536
245700133,200091544
245700133,255700346
245700133,255701427
245700133,255704538
245700133,255704900
245700372,200025286
245700372,200078764
245700372,200091486
245700372,200091585
245700372,255704843
245700372,255704900
245700372,255704918
245700372,255705170
245700372,256701152
245700398,200025286
245700398,200078764
245700398,245700836
245700398,255704900
245700398,255704918
245700398,255705170
245700695,200022010
245700695,200027118
245700695,200044717
245700695,200052058
245700695,200077543
245700695,200085363
245700695,255701880
245700695,255703829
245700737,255403909
245700950,200014504
245700950,200021863
245700950,200049989
245700950,200052058
245701164,200025286
245701164,200090066
245701164,255704074
245701164,255704751
245701164,255704900
245701164,255705170
245701206,200052058
245701206,200063766
245701206,200077477
245701206,200090033
245701206,200097012
245701206,255403719
245701206,255703241
245701206,255704538
245701206,256701152
245701271,200007680
245701271,200046811
245701271,200056190
245701271,200067007
245701271,200067015
245701271,200077543
245701271,200078814
245701271,200080208
245701271,200086189
245701271,255702292
245701354,200022010
245701354,200044717
245701354,200052058
245701354,200077477
245701354,200077543
245701354,200083087
245701354,200085363
245701354,255703829
245701404,200022010
245701404,200044717
245701404,200052058
245701404,200071694
245701404,200085363
245701404,255401333
245701404,255701880
245801063,200002400
245801063,200051555
245801063,255801466
245801063,255801698
245801063,255804858
245804398,255801185
245804406,200002400
245804406,200051555
245804406,200063923
245804406,254502008
245804406,255801185
245804406,255801698
245804406,255804858
245804497,200002400
245804497,200051555
245804497,254502008
245804497,255801185
245804497,255801441
245804497,255801466
245804497,255801698
245804497,255804858
245804604,255801185
245900071,200017598
245900428,200019776
245900428,200023505
245900428,200060689
245900428,255900508
245900428,255902066
245900428,255902660
245900428,256202102
245900758,200017598
245900758,200023505
245900758,200074086
245900758,200088755
245900758,255900573
245900758,255902934
245901038,200017598
245901038,200041895
245901038,200046191
245901038,200075489
245901038,200075984
245901038,200078681
245901038,255900938
245901038,255900953
245901038,255902108
245901038,255902330
245901152,200017598
245901152,200046191
245901152,200077709
245901152,255900441
245901152,255900748
245901152,255900953
245901152,255901191
245901152,255902637
245901152,255902850
245901160,200017598
245901160,200032118
245901160,200041895
245901160,200046191
245901160,200046639
245901160,200075489
245901160,200075984
245901160,200091809
245901160,200091874
245901160,200091882
245901160,200091908
245901160,245900535
245901160,255900748
245901160,255900938
245901160,255900953
245901160,255900961
245901160,255902603
246000129,200006039
246000129,200009918
246000129,200024206
246000129,200037679
246000129,200046209
246000129,200067619
246000129,200075125
246000129,256003757
246000129,256005059
246000129,256005380
246000376,200006039
246000376,200038875
246000376,200067619
246000376,200075125
246000376,200080836
246000376,200087666
246000376,200088383
246000376,200093086
246000376,200093094
246000376,200099653
246000376,246001168
246000376,256003757
246000376,256004920
246000376,256004961
246000376,256005703
246000566,200006039
246000566,200024206
246000566,200038875
246000566,200067619
246000566,200075125
246000566,200081255
246000566,200081586
246000566,200087666
246000566,200092823
246000566,256004920
246000566,256004961
246000566,256005703
246000582,200005163
246000582,200006039
246000582,200020402
246000582,200038875
246000582,200045177
246000582,200067619
246000582,200080836
246000582,200085371
246000582,200089340
246000582,200094159
246000582,200095131
246000582,200097525
246000582,200103398
246000582,256005000
246000582,256005059
246000707,200003168
246000707,200005163
246000707,200006039
246000707,200020402
246000707,200067619
246000707,200085371
246000707,200088342
246000707,200088367
246000707,200093094
246000707,200094159
246000707,200097525
246000707,200099943
246000707,256005000
246000749,200006039
246000749,200024206
246000749,200038875
246000749,200067619
246000749,200076131
246000749,200082741
246000749,200093094
246000749,200093342
246000749,256005059
246000756,200006039
246000756,200024206
246000756,200038875
246000756,200067619
246000756,200080968
246000756,200089019
246000756,200092823
246000756,200093094
246000756,200102036
246000756,256005059
246000756,258004688
246000764,200038875
246000764,200067619
246000764,200079770
246000764,200080257
246000764,200092054
246000764,200099653
246000764,256005059
246000764,943729442
246000772,200006039
246000772,200024206
246000772,200082469
246000772,200092823
246000848,200006039
246000848,200038875
246000848,200080836
246000848,200080950
246000848,200088383
246000848,200093086
246000848,200093094
246000848,200095206
246000848,256005265
246000848,257604165
246000848,258002344
246000848,258004555
246000855,200024206
246000855,200038875
246000855,200067619
246000855,200080968
246000855,200082469
246000855,200089019
246000855,200092823
246000855,256005059
246000855,258004688
246000871,200006039
246000871,200024206
246000871,200067619
246000871,200079770
246000871,200080125
246000871,200080257
246000871,200087112
246000871,200087872
246000871,200093094
246000871,200093847
246000871,200101111
246000871,256005059
246000871,257701151
246000897,200006039
246000897,200014454
246000897,200024206
246000897,200038875
246000897,200067619
246000897,200075125
246000897,200076131
246000897,200087666
246000897,200095057
246000897,200095164
246000897,256005059
246000897,256005653
246000913,200006039
246000913,200067619
246000913,200079945
246000913,200080836
246000913,200080950
246000913,200088334
246000913,200088359
246000913,200088367
246000913,200088383
246000913,200093086
246000913,200093094
246000913,200095206
246000913,200097525
246000913,256004961
246000913,256005307
246000921,200006039
246000921,200024206
246000921,200036747
246000921,200038875
246000921,200067619
246000921,200076131
246000921,200079770
246000921,200099653
246000921,256005059
246000921,256005380
246100390,200031524
246100390,200045110
246100390,200070704
246100390,200071611
246100390,200099760
246100390,256102047
246100390,256102138
246100390,256103177
246100390,256103987
246100663,200017689
246100663,200041903
246100663,200088615
246100663,200097400
246100663,200097517
246100663,200099760
246100663,256101668
246100663,256102104
246100663,256102211
246100663,256102229
246100663,256102245
246100663,256102922
246100663,256103698
246100663,256103797
246100663,256103870
246100663,257200931
246200299,200007201
246200299,200060358
246200299,256201146
246200299,256203829
246200299,256204082
246200299,256204165
246200299,991210980
246200364,200060358
246200364,200078285
246200364,256200742
246200364,256201146
246200364,256202722
246200364,256203365
246200364,256203829
246200364,256203951
246200364,256203993
246200364,256204082
246200364,256204165
246200364,991210980
246200380,200023505
246200380,200073815
246200380,200087427
246200380,256202102
246200380,256203845
246200380,256204090
246200729,200013589
246200729,200023505
246200729,256200494
246200729,256202102
246200729,256203357
246200729,256203712
246200729,256204090
246200844,200016244
246200844,200060689
246200844,256202102
246200844,256203001
246200844,256203845
246200844,256203936
246201016,200016244
246201016,200023505
246201016,200039568
246201016,200086874
246201016,256202102
246201016,256203761
246201016,256203845
246201016,256203951
246201016,256204256
246300230,256300195
246300289,256300146
246300297,256300146
246300701,200005312
246300701,200035012
246300701,200041036
246300701,200043842
246300701,200048171
246300701,200074011
246300701,200074029
246300701,200074227
246300701,254502008
246300701,256300120
246300701,256300146
246300701,256300187
246300701,256300195
246300701,256300237
246300701,256302472
246300701,256302597
246300701,256302670
246300966,200080430
246300966,256300146
246300966,256300237
246300966,256300336
246300966,256301052
246300966,256301086
246301097,200041036
246301097,200087310
246301097,256300146
246301097,256300161
246301097,256300187
246301097,256300880
246301097,256301243
246400048,256404393
246400071,256404393
246400238,256404393
246400337,200007185
246400337,200079051
246400337,200081263
246400337,254002264
246400337,256403791
246400337,256404336
246400337,256404393
246400337,256404484
246401756,200007185
246401756,200030641
246401756,200079051
246401756,200081263
246401756,200087492
246401756,256400417
246401756,256403858
246401756,256404393
246401756,256404484
246401756,256404740
246500086,256501487
246500482,200051647
246500482,200052249
246500482,200087328
246500482,200099778
246500482,256500869
246500482,256501859
246500482,256501883
246500482,256502147
246500482,256502154
246500482,256502295
246500482,256502386
246500573,200041234
246500573,200050235
246500573,200087328
246500573,256500190
246500573,256502063
246500573,256502402
246600050,200005353
246600225,200005353
246600225,200021368
246600282,200015840
246600282,200044147
246600282,256601071
246600282,256601501
246600282,256601816
246600357,200005353
246600373,200053031
246600373,200078269
246600373,256601501
246600373,256601766
246600373,256601782
246600399,200021368
246600399,200032662
246600399,200049716
246600399,200087286
246600399,256600057
246600399,256601501
246600399,256601857
246600415,200016053
246600415,200061091
246600415,200087286
246600415,256600388
246600415,256600875
246600415,256601501
246600415,256601816
246600423,200005353
246600423,200049146
246600423,200061091
246600423,200092864
246600423,246600043
246600423,246600191
246600423,256600875
246600423,256601501
246600423,256601634
246600449,200005353
246600449,200015840
246600449,200044147
246600449,200078269
246600449,200087286
246600449,200096741
246600449,256600875
246600449,256601501
246600449,256601816
246600464,200016053
246600464,200021368
246600464,200049716
246600464,200087286
246600464,251101671
246600464,256600875
246600464,256601501
246600464,256601857
246600548,200005353
246600548,200053031
246600548,200078269
246600548,200087286
246600548,200092724
246600548,256600875
246600548,256601501
246700124,200052546
246700124,256701152
246700140,256701152
246700306,200024792
246700306,200041549
246700306,200051878
246700306,200052546
246700306,200089829
246700306,256701152
246700306,256702473
246700306,256702739
246700314,256701152
246700488,200024172
246700488,200030765
246700488,200089837
246700488,256701152
246700488,256702705
246700488,256702812
246700488,256702945
246700744,200051878
246700744,200052546
246700744,200086197
246700744,256701152
246700744,256702804
246700744,256702812
246700777,200000461
246700777,200052546
246700777,200069680
246700777,256701152
246700777,256702960
246700777,256802745
246700843,200052546
246700843,200086080
246700843,256701152
246700843,256701871
246700843,256703075
246700926,200052546
246700926,200086080
246700926,256700691
246700926,256701152
246700926,256701244
246700926,256703075
246700959,200052546
246700959,200089936
246700959,256701152
246700959,256701871
246700959,256702705
246700967,200000461
246700967,200052546
246700967,200069680
246700967,256701152
246700967,256702796
246700967,256702960
246700967,256802745
246701064,200024792
246701064,200044634
246701064,200051878
246701064,200089829
246701064,200089837
246701064,256701095
246701064,256701152
246701064,256701236
246701064,256701384
246701080,200086197
246701080,200089878
246701080,256702804
246701080,256702812
246701098,200052546
246701098,200086080
246701098,256700691
246701098,256701152
246701098,256701244
246701098,256703075
246800205,200011435
246800205,200049583
246800205,256800665
246800205,256801507
246800205,256801531
246800205,256801655
246800205,256802364
246800205,256802547
246800205,256802752
246800205,256803115
246800254,200011435
246800254,256802216
246800254,256802547
246800395,200000461
246800395,200069680
246800395,256701152
246800395,256702697
246800395,256702960
246800395,256802489
246800395,256802752
246800445,200073963
246800445,200090546
246800445,256801044
246800445,256802547
246800445,256802620
246800445,256802646
246800445,256803149
246800494,200073963
246800494,200089894
246800494,246800502
246800494,256800079
246800494,256801531
246800494,256802547
246800494,256802620
246800494,256802968
246800494,256802992
246800510,256800228
246800510,256803180
246800551,200089902
246800551,256701152
246800551,256800020
246800551,256801697
246800551,256802547
246800551,256802562
246800551,256802752
246800551,256803123
246800569,200011435
246800569,200062503
246800569,200073963
246800569,200089894
246800569,256801507
246800569,256801531
246800569,256802430
246800569,256802547
246800569,256802620
246800569,256802711
246800569,256802752
246800569,256803149
246800569,930054291
246800577,200089902
246800577,256801044
246800577,256801697
246800577,256802547
246800577,256802562
246800577,256802752
246800585,256800020
246800585,256800251
246800585,256801697
246800585,256802414
246800585,256802539
246800585,256802547
246800585,256802752
246800676,200049583
246800676,200075133
246800676,256801093
246800676,256802000
246800676,256802208
246800676,256802364
246800676,256802406
246800676,256802752
246800676,256803115
246800676,259000032
246800726,200011435
246800726,200030765
246800726,200080216
246800726,200089894
246800726,200089902
246800726,200090546
246800726,200093433
246800726,256800020
246800726,256800202
246800726,256800228
246800726,256801044
246800726,256801697
246800726,256802414
246800726,256802539
246800726,256802810
246800726,256803180
246900575,200031953
246900575,200036176
246900575,200089720
246900575,253800312
246900575,253804710
246900575,256900804
246900575,256900994
246900575,256901612
246900575,940064058
246900625,200000677
246900625,200006740
246900625,200024578
246900625,200035046
246900625,200043875
246900625,200080711
246900625,200100162
246900625,256900705
246900625,256900861
246900625,256901596
246900625,256910399
246900724,200006740
246900724,200035046
246900724,200080695
246900724,200080711
246900724,256901596
246900724,256910340
246900724,256910399
246900740,200006740
246900740,200035046
246900740,200038370
246900740,200080695
246900740,254202278
246900740,256901133
246900740,256910399
246900757,200006740
246900757,200035046
246900757,200080695
246900757,200080711
246900757,256901133
246900757,256910399
246900765,256900804
246900765,256901133
246900765,256901596
246900765,256901612
247000011,200030831
247000011,200032928
247000011,257000190
247000011,257003137
247000011,257003426
247000011,988996484
247000367,200030831
247000367,200044527
247000367,200074177
247000367,257001024
247000367,257002584
247000367,257103218
247000623,200044527
247000623,200044535
247000623,200050318
247000623,200095339
247000623,200096907
247000623,252107776
247000623,257001164
247000623,257002386
247000623,257002584
247000623,257003426
247000623,257103218
247000664,200014439
247000664,200044527
247000664,200050300
247000664,200078251
247000664,200084754
247000664,257002584
247000664,257003426
247000664,257005330
247000664,939054565
247000698,200044527
247000698,200044535
247000698,200050318
247000698,200088425
247000698,257000505
247000698,257000588
247000698,257001016
247000698,257001024
247000706,200034544
247000706,200044527
247000706,257001859
247000706,257002584
247000706,257003426
247000706,939054565
247000706,939165015
247000714,200034544
247000714,200037729
247000714,200044527
247000714,200050300
247000714,200078251
247000714,252508288
247000714,257001040
247000714,257002584
247000714,257005330
247000714,939054565
247000722,200044527
247000722,200065217
247000722,200078251
247000722,200092104
247000722,252508411
247000722,257003426
247000722,257103218
247000722,939054565
247000755,200044527
247000755,200050300
247000755,200079226
247000755,257003301
247000755,257003426
247000755,257005330
247000821,200044527
247000821,200050300
247000821,200075133
247000821,200078251
247000821,256802752
247000821,257005330
247000821,257103218
247000821,939054565
247000854,200044527
247000854,200050300
247000854,200078251
247000854,200079226
247000854,256802752
247000854,257002329
247000854,257003426
247000854,257005330
247000854,939054565
247100027,257103515
247100092,257103424
247100233,257103424
247100258,257103515
247100282,252106653
247100290,200052389
247100290,200060804
247100290,200072759
247100290,200074557
247100290,200074599
247100290,200089944
247100290,200092096
247100290,257101691
247100290,257102582
247100290,257103341
247100589,200026599
247100589,200033553
247100589,200074557
247100589,200079309
247100589,200079408
247100589,200089944
247100589,200095990
247100589,257100016
247100589,257100255
247100589,257101873
247100589,257102541
247100589,257103218
247100589,257103341
247100639,200016277
247100639,200050276
247100639,200079358
247100639,200094662
247100639,257103028
247100639,257103846
247100639,257104133
247100647,200023901
247100647,200044121
247100647,200053122
247100647,200079283
247100647,200079416
247100647,200098333
247100647,253901417
247100647,257102541
247100647,257103044
247100647,257103168
247100647,257103218
247103765,200033553
247103765,200079374
247103765,200079408
247103765,200095990
247103765,257103218
247103765,257103341
247103864,200013340
247103864,200016277
247103864,200050276
247103864,200079358
247103864,257103028
247103864,257103846
247103864,257104133
247104094,200033553
247104094,200079309
247104094,200079408
247104094,200089944
247104094,200095990
247104094,257103341
247200090,200001873
247200090,200011864
247200090,200017689
247200090,200050003
247200090,200079002
247200090,200079499
247200090,200080703
247200090,200082295
247200090,200087419
247200090,200089993
247200090,200090009
247200090,257201889
247200090,257201913
247200090,257201988
247200090,257202283
247200090,257202382
247200090,257202432
247200132,200017689
247200132,200051944
247200132,200078426
247200132,200079440
247200132,200081883
247200132,200091015
247200132,200094118
247200132,200099166
247200132,254402530
247200132,257200113
247200132,257201467
247200132,257201608
247200132,257201939
247200132,257201996
247200132,257202259
247200132,257202317
247200132,257202382
247200132,257202416
247200132,257202432
247200348,200043115
247200348,200076396
247200348,200080703
247200348,257201186
247200348,257201913
247200348,257201988
247200348,257202366
247200348,257202382
247200348,257202432
247200421,200017689
247200421,200051944
247200421,200078426
247200421,200079440
247200421,200091015
247200421,257201681
247200421,257201939
247200421,257201996
247200421,257202176
247200421,257202317
247200421,257202382
247200421,257202432
247200447,200017689
247200447,200051944
247200447,200078426
247200447,200079440
247200447,200080554
247200447,257201939
247200447,257201996
247200447,257202176
247200447,257202317
247200447,257202382
247200447,257202432
247200629,200001873
247200629,200017689
247200629,200050003
247200629,200051944
247200629,200079002
247200629,200079440
247200629,200090322
247200629,200094118
247200629,257200543
247200629,257202283
247200629,257202382
247200629,257202432
247200686,200017689
247200686,200035038
247200686,200081883
247200686,200091015
247200686,200099158
247200686,257201376
247200686,257201681
247200686,257201905
247200686,257202044
247200686,257202382
247200686,257202424
247200686,257202432
247300015,200023364
247300015,247300320
247300015,247300650
247300015,257300046
247300015,257300079
247300015,257301796
247300015,257302539
247300254,200022499
247300254,200023364
247300254,257301796
247300254,257302539
247300254,941906067
247300262,200023364
247300262,257302182
247300262,257302422
247300361,257301457
247300361,257301739
247300361,257302331
247300452,257301457
247300452,257302331
247300528,200079192
247300528,200080158
247300528,253801179
247300528,253801476
247300528,253801716
247300528,257302182
247300528,257302422
247300668,200023364
247300668,200079192
247300668,253804363
247300668,257302182
247300676,200008423
247300676,200081099
247300676,200081677
247300676,257301457
247300676,257302331
247300676,257302430
247300817,200022499
247300817,200023364
247300817,257301796
247300817,257302539
247400013,257400150
247400047,200031276
247400047,200036440
247400047,257400085
247400047,257401620
247400047,257401943
247400047,257402081
247400047,257402651
247400047,989160122
247400112,200012102
247400112,247400013
247400112,257400085
247400112,257400150
247400112,257401729
247400112,257402644
247400112,989160122
247400161,257400150
247400179,257400150
247400567,200012102
247400567,247400013
247400567,257400085
247400567,257400150
247400567,257401349
247400567,257402644
247400567,989160122
247400583,200012102
247400583,200024016
247400583,200031268
247400583,200031276
247400583,200036440
247400583,200075372
247400583,257400085
247400583,257401620
247400583,257401729
247400583,257401943
247400583,257401950
247400583,257402081
247400583,257402651
247400583,989160122
247400617,200026169
247400617,200035061
247400617,200087880
247400617,247400013
247400617,257401943
247400617,989160122
247400666,200031268
247400666,200031276
247400666,200036440
247400666,247400799
247400666,257401943
247400666,257402081
247400666,257402651
247400666,989160122
247400682,200074235
247400682,257401463
247400682,257401943
247400682,257402560
247400682,989160122
247400690,200006450
247400690,200012102
247400690,200024016
